Observation Date,Country,Confirmed,Death,Recovered
9/12/2020,India,105139,425,75844
9/12/2020,India,3294,39,2414
9/12/2020,India,0,0,0
9/12/2020,India,85966,1728,64398
9/12/2020,India,1037765,29115,728512
9/12/2020,India,7731,45,6102
9/12/2020,India,3615,25,2020
9/12/2020,India,1414,0,823
9/12/2020,India,5064,10,3839
9/12/2020,India,146894,616,115279
9/12/2020,India,19445,370,14228
9/12/2020,India,77057,2288,55385
9/12/2020,India,100705,1221,82902
9/12/2020,India,2055,11,1503
9/12/2020,India,497066,8307,441649
9/12/2020,India,157096,961,124528
9/12/2020,India,18910,194,11132
9/12/2020,India,0,0,0
9/12/2020,India,305831,4349,233527
9/12/2020,India,30336,402,20153
9/12/2020,India,199493,3887,172085
9/13/2020,India,3546,51,3243
9/13/2020,India,567123,4912,467139
9/13/2020,India,6121,10,4379
9/13/2020,India,141763,469,113133
9/13/2020,India,158285,822,143350
9/13/2020,India,7991,93,5170
9/13/2020,India,63991,555,31931
9/13/2020,India,2745,2,2488
9/13/2020,India,218304,4744,184748
9/13/2020,India,24592,290,19129
9/13/2020,India,113500,3210,93883
9/13/2020,India,93641,975,72587
9/13/2020,India,9555,77,6114
9/13/2020,India,54096,878,35737
9/13/2020,India,61474,555,46583
9/13/2020,India,459445,7265,352958
9/13/2020,India,108278,439,77699
9/13/2020,India,3345,40,2436
9/13/2020,India,0,0,0
9/13/2020,India,88247,1762,65998
9/13/2020,India,1060308,29531,740061
9/13/2020,India,7875,46,6191
9/13/2020,India,3724,26,2075
9/13/2020,India,1428,0,830
9/13/2020,India,5083,10,3901
9/13/2020,India,150807,626,118642
9/13/2020,India,19833,385,14570
9/13/2020,India,79679,2356,57536
9/13/2020,India,102408,1236,84518
9/13/2020,India,2086,14,1505
9/13/2020,India,502759,8381,447366
9/13/2020,India,158513,974,127007
9/13/2020,India,19165,200,11536
9/13/2020,India,0,0,0
9/13/2020,India,312036,4429,239485
9/13/2020,India,31973,414,21040
9/13/2020,India,202708,3945,175139
9/14/2020,India,3546,51,3243
9/14/2020,India,567123,4912,467139
9/14/2020,India,6121,10,4379
9/14/2020,India,141763,469,113133
9/14/2020,India,158285,822,143350
9/14/2020,India,7991,93,5170
9/14/2020,India,63991,555,31931
9/14/2020,India,2745,2,2488
9/14/2020,India,218304,4744,184748
9/14/2020,India,24592,290,19129
9/14/2020,India,113500,3210,93883
9/14/2020,India,93641,975,72587
9/14/2020,India,9555,77,6114
9/14/2020,India,54096,878,35737
9/14/2020,India,61474,555,46583
9/14/2020,India,459445,7265,352958
9/14/2020,India,108278,439,77699
9/14/2020,India,3345,40,2436
9/14/2020,India,0,0,0
9/14/2020,India,88247,1762,65998
9/14/2020,India,1060308,29531,740061
9/14/2020,India,7875,46,6191
9/14/2020,India,3724,26,2075
9/14/2020,India,1428,0,830
9/14/2020,India,5083,10,3901
9/14/2020,India,150807,626,118642
9/14/2020,India,19833,385,14570
9/14/2020,India,79679,2356,57536
9/14/2020,India,102408,1236,84518
9/14/2020,India,2086,14,1505
9/14/2020,India,502759,8381,447366
9/14/2020,India,158513,974,127007
9/14/2020,India,19165,200,11536
9/14/2020,India,0,0,0
9/14/2020,India,312036,4429,239485
9/14/2020,India,31973,414,21040
9/14/2020,India,202708,3945,175139
9/15/2020,India,3574,52,3318
9/15/2020,India,583925,5041,486531
9/15/2020,India,6466,13,4658
9/15/2020,India,146575,492,116903
9/15/2020,India,160871,836,146980
9/15/2020,India,8592,99,5502
9/15/2020,India,70777,589,34279
9/15/2020,India,2783,2,2552
9/15/2020,India,225796,4806,191203
9/15/2020,India,25511,315,20094
9/15/2020,India,116183,3244,96582
9/15/2020,India,98622,1026,77166
9/15/2020,India,10335,90,6444
9/15/2020,India,56654,914,37062
9/15/2020,India,64439,571,49750
9/15/2020,India,475265,7481,369229
9/15/2020,India,114033,466,82341
9/15/2020,India,3499,44,2517
9/15/2020,India,0,0,0
9/15/2020,India,93053,1820,69613
9/15/2020,India,1097856,30409,775273
9/15/2020,India,8210,47,6418
9/15/2020,India,4036,28,2190
9/15/2020,India,1480,0,922
9/15/2020,India,5229,15,3945
9/15/2020,India,158650,645,125738
9/15/2020,India,20601,405,15522
9/15/2020,India,84482,2514,60814
9/15/2020,India,105898,1264,87873
9/15/2020,India,2173,19,1690
9/15/2020,India,514208,8502,458900
9/15/2020,India,162844,996,131447
9/15/2020,India,20150,217,12435
9/15/2020,India,0,0,0
9/15/2020,India,324036,4604,252097
9/15/2020,India,34407,438,23230
9/15/2020,India,209146,4062,181142
9/16/2020,India,3593,52,3345
9/16/2020,India,592760,5105,497376
9/16/2020,India,6692,13,4787
9/16/2020,India,148969,511,119367
9/16/2020,India,162463,848,148656
9/16/2020,India,8958,104,5683
9/16/2020,India,73966,611,35885
9/16/2020,India,2810,2,2575
9/16/2020,India,230269,4839,194516
9/16/2020,India,26139,319,20445
9/16/2020,India,117547,3256,98029
9/16/2020,India,101316,1045,78937
9/16/2020,India,10795,91,6558
9/16/2020,India,58244,932,37809
9/16/2020,India,66074,579,51357
9/16/2020,India,484990,7536,375809
9/16/2020,India,117863,480,84608
9/16/2020,India,3535,46,2536
9/16/2020,India,0,0,0
9/16/2020,India,95515,1844,71535
9/16/2020,India,1121221,30883,792832
9/16/2020,India,8320,48,6521
9/16/2020,India,4195,29,2264
9/16/2020,India,1506,0,939
9/16/2020,India,5263,15,3987
9/16/2020,India,162920,656,129859
9/16/2020,India,21111,418,15923
9/16/2020,India,87184,2592,63570
9/16/2020,India,107680,1279,89352
9/16/2020,India,2221,19,1722
9/16/2020,India,519860,8559,464668
9/16/2020,India,165003,1005,133555
9/16/2020,India,20676,222,12956
9/16/2020,India,0,0,0
9/16/2020,India,330265,4690,258573
9/16/2020,India,35947,447,24432
9/16/2020,India,212383,4123,184113
9/17/2020,India,3604,52,3378
9/17/2020,India,601462,5177,508088
9/17/2020,India,6851,13,4967
9/17/2020,India,150349,528,121613
9/17/2020,India,164051,855,150040
9/17/2020,India,9256,109,6062
9/17/2020,India,77775,628,41111
9/17/2020,India,2831,2,2608
9/17/2020,India,234701,4877,198103
9/17/2020,India,26783,327,20844
9/17/2020,India,118926,3270,99681
9/17/2020,India,103773,1069,81690
9/17/2020,India,11190,98,6946
9/17/2020,India,59711,951,38521
9/17/2020,India,67100,590,52807
9/17/2020,India,494356,7629,383077
9/17/2020,India,122214,489,87345
9/17/2020,India,3576,46,2558
9/17/2020,India,0,0,0
9/17/2020,India,97906,1877,74398
9/17/2020,India,1145840,31351,812354
9/17/2020,India,8430,51,6538
9/17/2020,India,4356,31,2342
9/17/2020,India,1534,0,949
9/17/2020,India,5306,15,4098
9/17/2020,India,167161,669,133466
9/17/2020,India,21428,431,16253
9/17/2020,India,90032,2646,65818
9/17/2020,India,109473,1293,90685
9/17/2020,India,2274,22,1789
9/17/2020,India,525420,8618,470192
9/17/2020,India,167046,1016,135357
9/17/2020,India,20949,228,13559
9/17/2020,India,0,0,0
9/17/2020,India,336294,4771,263288
9/17/2020,India,37139,460,24965
9/17/2020,India,215580,4183,187061
9/18/2020,India,3631,52,3414
9/18/2020,India,609558,5244,519891
9/18/2020,India,7005,13,5106
9/18/2020,India,152858,540,123687
9/18/2020,India,165218,859,151750
9/18/2020,India,9506,113,6415
9/18/2020,India,81617,645,44392
9/18/2020,India,2859,2,2639
9/18/2020,India,238828,4907,201671
9/18/2020,India,27379,335,21314
9/18/2020,India,120336,3286,100974
9/18/2020,India,106261,1092,83878
9/18/2020,India,11622,111,7081
9/18/2020,India,61041,966,39305
9/18/2020,India,68578,602,54052
9/18/2020,India,502982,7808,394026
9/18/2020,India,126381,501,90085
9/18/2020,India,3635,48,2600
9/18/2020,India,0,0,0
9/18/2020,India,100458,1901,76952
9/18/2020,India,1167496,31791,834432
9/18/2020,India,8607,52,6629
9/18/2020,India,4445,32,2437
9/18/2020,India,1548,0,973
9/18/2020,India,5357,15,4129
9/18/2020,India,171341,682,137567
9/18/2020,India,21913,462,16715
9/18/2020,India,92833,2708,68463
9/18/2020,India,111290,1308,92265
9/18/2020,India,2303,24,1857
9/18/2020,India,530908,8685,475717
9/18/2020,India,169169,1025,137508
9/18/2020,India,21484,235,14142
9/18/2020,India,0,0,0
9/18/2020,India,342788,4869,270094
9/18/2020,India,38007,464,26250
9/18/2020,India,218772,4242,190021
9/19/2020,India,3644,52,3436
9/19/2020,India,617776,5302,530711
9/19/2020,India,7250,13,5280
9/19/2020,India,155453,548,125543
9/19/2020,India,166788,861,153298
9/19/2020,India,9796,119,6766
9/19/2020,India,84234,664,46081
9/19/2020,India,2887,2,2677
9/19/2020,India,242899,4945,205890
9/19/2020,India,28022,342,21760
9/19/2020,India,121768,3302,102444
9/19/2020,India,108952,1120,86150
9/19/2020,India,11908,116,7484
9/19/2020,India,62533,987,40265
9/19/2020,India,69860,615,55697
9/19/2020,India,511346,7922,404841
9/19/2020,India,131005,519,92951
9/19/2020,India,3708,49,2666
9/19/2020,India,0,0,0
9/19/2020,India,103065,1943,79158
9/19/2020,India,1188015,32216,857933
9/19/2020,India,8724,55,6723
9/19/2020,India,4557,36,2483
9/19/2020,India,1578,0,990
9/19/2020,India,5392,15,4171
9/19/2020,India,175550,691,141657
9/19/2020,India,22456,462,17209
9/19/2020,India,95529,2757,70373
9/19/2020,India,113124,1322,93805
9/19/2020,India,2423,25,1972
9/19/2020,India,536477,8751,481273
9/19/2020,India,171306,1033,139700
9/19/2020,India,22032,239,14810
9/19/2020,India,0,0,0
9/19/2020,India,348517,4953,276690
9/19/2020,India,40085,478,27142
9/19/2020,India,221960,4298,193014
9/20/2020,India,3651,52,3452
9/20/2020,India,625514,5359,541319
9/20/2020,India,7385,13,5408
9/20/2020,India,156680,562,127338
9/20/2020,India,169024,864,155155
9/20/2020,India,10082,123,7138
9/20/2020,India,86183,677,47653
9/20/2020,India,2924,2,2693
9/20/2020,India,246711,4982,209632
9/20/2020,India,28429,351,22297
9/20/2020,India,123175,3319,103648
9/20/2020,India,111257,1149,88697
9/20/2020,India,12129,120,7565
9/20/2020,India,63990,1001,40957
9/20/2020,India,71352,617,56944
9/20/2020,India,519537,8023,413452
9/20/2020,India,135721,535,95702
9/20/2020,India,3753,49,2691
9/20/2020,India,0,0,0
9/20/2020,India,105644,1970,81374
9/20/2020,India,1208642,32671,884341
9/20/2020,India,8894,57,6767
9/20/2020,India,4660,36,2513
9/20/2020,India,1585,0,1002
9/20/2020,India,5451,15,4252
9/20/2020,India,179880,701,145675
9/20/2020,India,22926,462,17556
9/20/2020,India,97689,2813,72598
9/20/2020,India,114989,1336,95469
9/20/2020,India,2472,28,1975
9/20/2020,India,541993,8811,486479
9/20/2020,India,172608,1042,141930
9/20/2020,India,22275,245,15464
9/20/2020,India,0,0,0
9/20/2020,India,354275,5047,283274
9/20/2020,India,40963,491,28017
9/20/2020,India,225137,4359,195972
9/21/2020,India,3673,52,3469
9/21/2020,India,631749,5410,551821
9/21/2020,India,7595,13,5643
9/21/2020,India,159320,578,129133
9/21/2020,India,169651,870,156242
9/21/2020,India,10298,126,7411
9/21/2020,India,88181,690,49564
9/21/2020,India,2933,2,2711
9/21/2020,India,249259,5014,213304
9/21/2020,India,28753,360,22726
9/21/2020,India,124605,3336,104964
9/21/2020,India,113075,1177,90884
9/21/2020,India,12438,127,7853
9/21/2020,India,65026,1024,42115
9/21/2020,India,72673,626,58543
9/21/2020,India,526876,8145,423377
9/21/2020,India,138631,553,98724
9/21/2020,India,3832,50,2735
9/21/2020,India,0,0,0
9/21/2020,India,108167,2007,83618
9/21/2020,India,1224380,33015,916348
9/21/2020,India,9010,59,6838
9/21/2020,India,4733,37,2527
9/21/2020,India,1692,0,1012
9/21/2020,India,5544,15,4477
9/21/2020,India,184122,710,149379
9/21/2020,India,23191,467,18065
9/21/2020,India,99930,2860,75409
9/21/2020,India,116881,1352,97284
9/21/2020,India,2528,29,1986
9/21/2020,India,547337,8871,491971
9/21/2020,India,174774,1052,144073
9/21/2020,India,22834,251,15883
9/21/2020,India,0,0,0
9/21/2020,India,358893,5135,289594
9/21/2020,India,41777,501,29201
9/21/2020,India,228302,4421,198983
9/22/2020,India,3691,52,3479
9/22/2020,India,639302,5461,562376
9/22/2020,India,7844,14,5778
9/22/2020,India,161393,586,130950
9/22/2020,India,171255,873,157454
9/22/2020,India,10546,130,7794
9/22/2020,India,90917,718,52001
9/22/2020,India,2944,2,2744
9/22/2020,India,253075,5051,216401
9/22/2020,India,29343,368,23462
9/22/2020,India,126007,3352,106285
9/22/2020,India,114870,1206,93776
9/22/2020,India,12769,134,8511
9/22/2020,India,66261,1042,43734
9/22/2020,India,73948,641,60027
9/22/2020,India,533850,8228,432450
9/22/2020,India,142756,572,101731
9/22/2020,India,3887,50,2809
9/22/2020,India,0,0,0
9/22/2020,India,110711,2035,86030
9/22/2020,India,1242770,33407,936554
9/22/2020,India,9280,60,6887
9/22/2020,India,4791,38,2706
9/22/2020,India,1713,0,1023
9/22/2020,India,5604,15,4517
9/22/2020,India,188311,721,153213
9/22/2020,India,23684,473,18454
9/22/2020,India,101341,2926,77127
9/22/2020,India,118793,1367,98812
9/22/2020,India,2594,29,2009
9/22/2020,India,552674,8947,497377
9/22/2020,India,177070,1062,146135
9/22/2020,India,23338,253,16486
9/22/2020,India,0,0,0
9/22/2020,India,364543,5212,296183
9/22/2020,India,42651,512,30308
9/22/2020,India,231484,4483,202030
9/23/2020,India,3712,52,3494
9/23/2020,India,646530,5506,570667
9/23/2020,India,8133,14,5903
9/23/2020,India,163491,597,132712
9/23/2020,India,172854,874,159022
9/23/2020,India,10726,140,8049
9/23/2020,India,93351,728,56773
9/23/2020,India,2962,2,2755
9/23/2020,India,256789,5087,220866
9/23/2020,India,29879,376,23857
9/23/2020,India,127379,3367,107574
9/23/2020,India,116856,1233,96347
9/23/2020,India,13049,140,8959
9/23/2020,India,67510,1062,46530
9/23/2020,India,75089,648,61559
9/23/2020,India,540847,8266,437910
9/23/2020,India,148132,592,104682
9/23/2020,India,3933,51,2844
9/23/2020,India,0,0,0
9/23/2020,India,113057,2077,88168
9/23/2020,India,1263799,33886,956030
9/23/2020,India,9376,62,7108
9/23/2020,India,4961,42,2859
9/23/2020,India,1713,0,1095
9/23/2020,India,5671,16,4536
9/23/2020,India,192548,736,157265
9/23/2020,India,24227,481,18893
9/23/2020,India,103464,2990,79244
9/23/2020,India,120739,1382,100365
9/23/2020,India,2628,30,2023
9/23/2020,India,557999,9010,502740
9/23/2020,India,179246,1070,148139
9/23/2020,India,23789,260,16978
9/23/2020,India,0,0,0
9/23/2020,India,369686,5299,302689
9/23/2020,India,43720,529,31324
9/23/2020,India,234673,4544,205028
9/24/2020,India,3744,52,3503
9/24/2020,India,654385,5558,579474
9/24/2020,India,8416,14,6071
9/24/2020,India,165582,608,135144
9/24/2020,India,174071,878,160178
9/24/2020,India,10968,144,8342
9/24/2020,India,95623,752,58833
9/24/2020,India,2977,2,2785
9/24/2020,India,260623,5123,224375
9/24/2020,India,30552,383,24347
9/24/2020,India,128787,3381,109079
9/24/2020,India,118554,1255,98410
9/24/2020,India,13386,150,9252
9/24/2020,India,68614,1084,48079
9/24/2020,India,76438,652,62945
9/24/2020,India,548557,8331,444658
9/24/2020,India,154456,613,107850
9/24/2020,India,3969,54,2893
9/24/2020,India,0,0,0
9/24/2020,India,115361,2122,90495
9/24/2020,India,1282963,34345,973214
9/24/2020,India,9537,62,7369
9/24/2020,India,5078,43,3058
9/24/2020,India,1786,0,1105
9/24/2020,India,5730,16,4626
9/24/2020,India,196888,752,161044
9/24/2020,India,24895,487,19311
9/24/2020,India,105220,3066,81475
9/24/2020,India,122720,1397,102330
9/24/2020,India,2692,31,2054
9/24/2020,India,563691,9076,508210
9/24/2020,India,181627,1080,150160
9/24/2020,India,24130,265,17487
9/24/2020,India,0,0,0
9/24/2020,India,374277,5366,307611
9/24/2020,India,44404,542,32355
9/24/2020,India,237869,4606,208042
9/25/2020,India,3759,52,3528
9/25/2020,India,661458,5606,588169
9/25/2020,India,8671,14,6230
9/25/2020,India,167374,625,136715
9/25/2020,India,175525,878,161874
9/25/2020,India,11212,145,8677
9/25/2020,India,98565,777,66860
9/25/2020,India,2989,2,2805
9/25/2020,India,264450,5147,228436
9/25/2020,India,31071,386,25071
9/25/2020,India,130229,3393,110358
9/25/2020,India,120578,1273,101273
9/25/2020,India,13679,157,9546
9/25/2020,India,69832,1105,49557
9/25/2020,India,77709,661,64515
9/25/2020,India,557212,8417,450302
9/25/2020,India,160933,635,111331
9/25/2020,India,4025,56,2971
9/25/2020,India,0,0,0
9/25/2020,India,117588,2152,93238
9/25/2020,India,1300757,34761,992806
9/25/2020,India,9791,63,7602
9/25/2020,India,5158,43,3343
9/25/2020,India,1835,0,1289
9/25/2020,India,5768,16,4669
9/25/2020,India,201096,767,165432
9/25/2020,India,25489,494,19781
9/25/2020,India,107096,3134,84025
9/25/2020,India,124730,1412,104288
9/25/2020,India,2785,31,2075
9/25/2020,India,569370,9148,513836
9/25/2020,India,183866,1091,152441
9/25/2020,India,24408,268,17992
9/25/2020,India,0,0,0
9/25/2020,India,378533,5450,313686
9/25/2020,India,45332,555,33843
9/25/2020,India,241059,4665,211020
9/26/2020,India,3774,52,3551
9/26/2020,India,668751,5663,597294
9/26/2020,India,8869,14,6397
9/26/2020,India,169110,638,138310
9/26/2020,India,177072,886,163432
9/26/2020,India,11380,145,8937
9/26/2020,India,102461,817,70955
9/26/2020,India,2996,2,2831
9/26/2020,India,267822,5193,232912
9/26/2020,India,31574,391,25759
9/26/2020,India,131646,3406,111777
9/26/2020,India,122267,1291,103827
9/26/2020,India,13996,164,9728
9/26/2020,India,71049,1125,51494
9/26/2020,India,78935,670,65839
9/26/2020,India,566023,8503,455719
9/26/2020,India,167939,656,114530
9/26/2020,India,4093,57,3018
9/26/2020,India,0,0,0
9/26/2020,India,119899,2181,95490
9/26/2020,India,1321176,35191,1016450
9/26/2020,India,10051,64,7681
9/26/2020,India,5212,43,3654
9/26/2020,India,1865,0,1316
9/26/2020,India,5862,16,4819
9/26/2020,India,205452,783,170193
9/26/2020,India,26032,500,20205
9/26/2020,India,108684,3188,86013
9/26/2020,India,126775,1426,105994
9/26/2020,India,2833,31,2097
9/26/2020,India,575017,9233,519448
9/26/2020,India,185833,1100,154499
9/26/2020,India,24728,270,18392
9/26/2020,India,0,0,0
9/26/2020,India,382835,5517,320232
9/26/2020,India,46281,566,34859
9/26/2020,India,244240,4721,213975
9/27/2020,India,3794,53,3553
9/27/2020,India,675674,5708,605090
9/27/2020,India,9004,14,6495
9/27/2020,India,169985,655,139980
9/27/2020,India,178702,888,164987
9/27/2020,India,11553,147,9103
9/27/2020,India,104733,848,72224
9/27/2020,India,3002,2,2848
9/27/2020,India,271114,5235,236651
9/27/2020,India,31958,401,26460
9/27/2020,India,133057,3416,113008
9/27/2020,India,123782,1307,105990
9/27/2020,India,14191,175,10359
9/27/2020,India,72190,1132,52859
9/27/2020,India,79909,679,66797
9/27/2020,India,575566,8582,462241
9/27/2020,India,175384,677,117921
9/27/2020,India,4103,58,3032
9/27/2020,India,0,0,0
9/27/2020,India,122209,2207,97571
9/27/2020,India,1339232,35571,1030015
9/27/2020,India,10299,64,7876
9/27/2020,India,5302,43,3779
9/27/2020,India,1908,0,1373
9/27/2020,India,5946,16,4888
9/27/2020,India,209374,797,173571
9/27/2020,India,26400,513,20648
9/27/2020,India,110106,3238,88312
9/27/2020,India,128859,1441,107718
9/27/2020,India,2871,33,2146
9/27/2020,India,580808,9313,525154
9/27/2020,India,187211,1107,156431
9/27/2020,India,24921,273,18959
9/27/2020,India,0,0,0
9/27/2020,India,387085,5594,325888
9/27/2020,India,47045,574,35672
9/27/2020,India,247425,4781,216921
9/28/2020,India,3803,53,3582
9/28/2020,India,681161,5745,612300
9/28/2020,India,9332,15,6592
9/28/2020,India,173629,667,142300
9/28/2020,India,179832,892,166276
9/28/2020,India,11678,153,9325
9/28/2020,India,108458,877,74537
9/28/2020,India,3012,2,2877
9/28/2020,India,273098,5272,240703
9/28/2020,India,32396,407,27072
9/28/2020,India,134461,3428,114344
9/28/2020,India,125412,1331,108411
9/28/2020,India,14457,180,10627
9/28/2020,India,73014,1146,54267
9/28/2020,India,81417,688,68603
9/28/2020,India,582458,8641,469750
9/28/2020,India,179922,697,121268
9/28/2020,India,4152,58,3064
9/28/2020,India,0,0,0
9/28/2020,India,124166,2242,100012
9/28/2020,India,1351153,35751,1049947
9/28/2020,India,10477,64,7982
9/28/2020,India,5362,46,3868
9/28/2020,India,1958,0,1459
9/28/2020,India,5957,17,4938
9/28/2020,India,212609,813,177585
9/28/2020,India,26685,515,21156
9/28/2020,India,111375,3284,90345
9/28/2020,India,130971,1456,109472
9/28/2020,India,2896,34,2164
9/28/2020,India,586397,9383,530708
9/28/2020,India,189283,1116,158690
9/28/2020,India,25353,276,19203
9/28/2020,India,0,0,0
9/28/2020,India,390875,5652,331270
9/28/2020,India,47502,580,36856
9/28/2020,India,250580,4837,219844
9/29/2020,India,3821,53,3587
9/29/2020,India,687351,5780,622136
9/29/2020,India,9553,16,6743
9/29/2020,India,177221,680,144002
9/29/2020,India,181285,894,168025
9/29/2020,India,11816,158,9598
9/29/2020,India,110655,916,78514
9/29/2020,India,3032,2,2910
9/29/2020,India,276325,5320,243481
9/29/2020,India,32777,419,27781
9/29/2020,India,135842,3439,115727
9/29/2020,India,126974,1356,110814
9/29/2020,India,14747,183,10991
9/29/2020,India,74095,1164,55517
9/29/2020,India,82540,700,69898
9/29/2020,India,592911,8777,476378
9/29/2020,India,187276,719,124688
9/29/2020,India,4195,58,3107
9/29/2020,India,0,0,0
9/29/2020,India,126043,2281,102445
9/29/2020,India,1366129,36181,1069159
9/29/2020,India,10746,65,8039
9/29/2020,India,5463,47,3940
9/29/2020,India,1986,0,1576
9/29/2020,India,6040,17,4986
9/29/2020,India,215676,828,181481
9/29/2020,India,27066,517,21616
9/29/2020,India,112460,3359,92277
9/29/2020,India,133119,1471,111272
9/29/2020,India,2937,35,2235
9/29/2020,India,591943,9453,536209
9/29/2020,India,191386,1127,160933
9/29/2020,India,25734,277,19692
9/29/2020,India,0,0,0
9/29/2020,India,394856,5715,336981
9/29/2020,India,47995,591,38282
9/29/2020,India,253768,4899,222805
9/30/2020,India,3835,53,3608
9/30/2020,India,693484,5828,629211
9/30/2020,India,9796,16,6890
9/30/2020,India,180811,697,145618
9/30/2020,India,182728,904,169732
9/30/2020,India,11938,162,9813
9/30/2020,India,113602,957,81718
9/30/2020,India,3040,2,2929
9/30/2020,India,279715,5361,247446
9/30/2020,India,33418,428,28125
9/30/2020,India,137232,3450,117099
9/30/2020,India,128599,1382,112877
9/30/2020,India,14976,186,11390
9/30/2020,India,75070,1181,56872
9/30/2020,India,83651,713,71342
9/30/2020,India,601767,8864,485268
9/30/2020,India,196106,742,128224
9/30/2020,India,4269,58,3147
9/30/2020,India,0,0,0
9/30/2020,India,128047,2316,104734
9/30/2020,India,1384446,36662,1088322
9/30/2020,India,10983,67,8460
9/30/2020,India,5639,49,3975
9/30/2020,India,2017,0,1597
9/30/2020,India,6163,17,5066
9/30/2020,India,219119,842,185700
9/30/2020,India,27544,521,22074
9/30/2020,India,113886,3406,93666
9/30/2020,India,135292,1486,113225
9/30/2020,India,3012,37,2303
9/30/2020,India,597602,9520,541819
9/30/2020,India,193600,1135,163407
9/30/2020,India,26066,283,20092
9/30/2020,India,0,0,0
9/30/2020,India,399082,5784,342415
9/30/2020,India,49000,611,39278
9/30/2020,India,257049,4958,225759
10/1/2020,India,3848,53,3623
10/1/2020,India,700235,5869,636508
10/1/2020,India,10020,16,7049
10/1/2020,India,182396,711,147522
10/1/2020,India,184038,904,171048
10/1/2020,India,12057,164,10009
10/1/2020,India,116153,986,84699
10/1/2020,India,3054,2,2939
10/1/2020,India,282752,5401,250613
10/1/2020,India,33942,440,28525
10/1/2020,India,138583,3460,118433
10/1/2020,India,129912,1402,115038
10/1/2020,India,15219,195,11608
10/1/2020,India,76163,1198,58552
10/1/2020,India,84664,721,72461
10/1/2020,India,611837,8994,492412
10/1/2020,India,204241,771,131052
10/1/2020,India,4360,61,3232
10/1/2020,India,0,0,0
10/1/2020,India,130088,2336,107279
10/1/2020,India,1400922,37056,1104426
10/1/2020,India,11111,68,8641
10/1/2020,India,5802,51,4001
10/1/2020,India,2049,0,1721
10/1/2020,India,6244,17,5144
10/1/2020,India,222734,859,190080
10/1/2020,India,28024,525,22505
10/1/2020,India,115151,3451,95937
10/1/2020,India,137485,1500,115178
10/1/2020,India,3050,39,2375
10/1/2020,India,603290,9586,547335
10/1/2020,India,195609,1145,165844
10/1/2020,India,26362,286,20596
10/1/2020,India,0,0,0
10/1/2020,India,399082,5784,342415
10/1/2020,India,49000,611,39278
10/1/2020,India,257049,4958,225759
10/2/2020,India,3858,53,3631
10/2/2020,India,706790,5900,643993
10/2/2020,India,10220,18,7183
10/2/2020,India,183812,721,148963
10/2/2020,India,185436,910,172449
10/2/2020,India,12212,169,10162
10/2/2020,India,118790,1002,88095
10/2/2020,India,3061,2,2959
10/2/2020,India,285672,5438,253784
10/2/2020,India,34455,442,29004
10/2/2020,India,139893,3475,119683
10/2/2020,India,131388,1425,116716
10/2/2020,India,15454,202,11996
10/2/2020,India,77253,1212,59952
10/2/2020,India,85400,729,73428
10/2/2020,India,620630,9119,499506
10/2/2020,India,213499,791,135144
10/2/2020,India,4429,61,3274
10/2/2020,India,0,0,0
10/2/2020,India,132107,2372,109611
10/2/2020,India,1416513,37480,1117720
10/2/2020,India,11397,69,8992
10/2/2020,India,6033,52,4226
10/2/2020,India,2103,0,1759
10/2/2020,India,6318,17,5211
10/2/2020,India,226334,875,194128
10/2/2020,India,28534,532,22948
10/2/2020,India,116213,3501,97777
10/2/2020,India,139696,1516,117238
10/2/2020,India,3092,41,2409
10/2/2020,India,608885,9653,552938
10/2/2020,India,197327,1153,167846
10/2/2020,India,26552,289,20897
10/2/2020,India,0,0,0
10/2/2020,India,406995,5917,351966
10/2/2020,India,49559,636,40419
10/2/2020,India,263634,5070,231699
10/3/2020,India,3868,53,3642
10/3/2020,India,713014,5941,651791
10/3/2020,India,10421,18,7388
10/3/2020,India,185444,735,150776
10/3/2020,India,186441,912,173932
10/3/2020,India,12360,172,10396
10/3/2020,India,121400,1031,91077
10/3/2020,India,3070,2,2967
10/3/2020,India,287930,5472,257224
10/3/2020,India,34900,450,29527
10/3/2020,India,141236,3487,120987
10/3/2020,India,132576,1450,118258
10/3/2020,India,15695,210,12193
10/3/2020,India,78228,1231,61351
10/3/2020,India,86277,734,74604
10/3/2020,India,630516,9219,508495
10/3/2020,India,221333,813,139620
10/3/2020,India,4477,61,3315
10/3/2020,India,0,0,0
10/3/2020,India,133918,2399,111712
10/3/2020,India,1430861,37758,1134555
10/3/2020,India,11649,71,9081
10/3/2020,India,6456,54,4319
10/3/2020,India,2120,0,1772
10/3/2020,India,6429,17,5257
10/3/2020,India,229387,892,198194
10/3/2020,India,28752,534,23344
10/3/2020,India,117319,3562,99468
10/3/2020,India,141846,1530,119241
10/3/2020,India,3131,43,2448
10/3/2020,India,614507,9718,558534
10/3/2020,India,199276,1163,170212
10/3/2020,India,26874,293,21410
10/3/2020,India,0,0,0
10/3/2020,India,410626,5977,356826
10/3/2020,India,50062,648,41338
10/3/2020,India,266974,5132,234712
10/4/2020,India,3884,53,3649
10/4/2020,India,719256,5981,658875
10/4/2020,India,10548,18,7577
10/4/2020,India,186200,749,152127
10/4/2020,India,188168,915,175458
10/4/2020,India,12445,174,10598
10/4/2020,India,123324,1045,93731
10/4/2020,India,3087,2,2980
10/4/2020,India,290613,5510,260350
10/4/2020,India,35328,456,30033
