Observation Date,Country,Confirmed,Death,Recovered
09-11-2020,Russia,3253,21,2835
09-11-2020,Russia,7443,54,6306
09-11-2020,Russia,7192,86,5203
09-11-2020,Russia,5456,32,4875
09-11-2020,Russia,2241,19,1763
09-11-2020,Russia,4444,44,3973
09-11-2020,Russia,5808,39,4659
09-11-2020,Russia,269777,4956,227530
09-11-2020,Russia,70008,1237,53090
09-11-2020,Russia,13560,177,11073
09-11-2020,Russia,322,0,114
09-11-2020,Russia,29342,509,26150
09-11-2020,Russia,5191,68,4535
09-11-2020,Russia,4609,86,3399
09-11-2020,Russia,11994,389,10775
09-11-2020,Russia,9830,235,8387
09-11-2020,Russia,7575,114,6039
09-11-2020,Russia,10938,81,9909
09-11-2020,Russia,9121,116,8189
09-11-2020,Russia,8511,232,5933
09-11-2020,Russia,10422,109,8766
09-11-2020,Russia,4877,65,3645
09-11-2020,Russia,18549,393,15394
09-11-2020,Russia,7490,47,6437
09-11-2020,Russia,38867,2607,26881
09-11-2020,Russia,7992,90,6341
09-11-2020,Russia,4931,0,3226
09-11-2020,Russia,9607,142,7615
09-11-2020,Russia,13472,85,8747
09-11-2020,Russia,6310,134,5522
09-11-2020,Russia,13391,263,9237
09-11-2020,Russia,26660,512,20602
09-11-2020,Russia,7039,46,6198
09-11-2020,Russia,6787,36,5602
09-11-2020,Russia,6264,75,5109
09-11-2020,Russia,9569,343,8509
09-11-2020,Russia,5656,216,4328
09-11-2020,Russia,8310,31,7231
09-11-2020,Russia,7073,67,6436
09-11-2020,Russia,3712,54,2910
09-11-2020,Russia,13166,125,11298
09-11-2020,Russia,6647,199,5651
09-11-2020,Russia,13183,122,11483
09-11-2020,Russia,3784,44,3289
09-11-2020,Russia,15303,138,14407
09-11-2020,Russia,13944,95,13129
09-11-2020,Russia,7678,42,7191
09-11-2020,Russia,5015,62,4442
09-12-2020,Russia,3630,30,3101
09-12-2020,Russia,12466,141,11209
09-12-2020,Russia,2477,11,2080
09-12-2020,Russia,3761,50,3306
09-12-2020,Russia,11657,256,9585
09-12-2020,Russia,6218,87,6002
09-12-2020,Russia,8161,30,7710
09-12-2020,Russia,7874,55,7254
09-12-2020,Russia,8606,35,7046
09-12-2020,Russia,5796,60,4892
09-12-2020,Russia,2337,40,1753
09-12-2020,Russia,14453,111,10469
09-12-2020,Russia,178,2,169
09-12-2020,Russia,8121,77,6844
09-12-2020,Russia,11925,521,10268
09-12-2020,Russia,4814,77,4214
09-12-2020,Russia,17691,262,14047
09-12-2020,Russia,7883,125,6509
09-12-2020,Russia,712,9,613
09-12-2020,Russia,6901,81,6263
09-12-2020,Russia,3712,58,2975
09-12-2020,Russia,5247,65,3140
09-12-2020,Russia,8396,71,7220
09-12-2020,Russia,4053,54,3218
09-12-2020,Russia,5840,28,4588
09-12-2020,Russia,3441,16,2497
09-12-2020,Russia,7492,50,5661
09-12-2020,Russia,10854,95,8790
09-12-2020,Russia,3741,47,3266
09-12-2020,Russia,20505,177,19679
09-12-2020,Russia,7321,106,5314
09-12-2020,Russia,7003,91,6092
09-12-2020,Russia,3999,50,2938
09-12-2020,Russia,12285,215,9839
09-12-2020,Russia,18139,520,14264
09-12-2020,Russia,3282,22,2850
09-12-2020,Russia,7479,54,6328
09-12-2020,Russia,7228,86,5228
09-12-2020,Russia,5488,32,4898
09-12-2020,Russia,2275,19,1776
09-12-2020,Russia,4465,45,3981
09-12-2020,Russia,5838,39,4671
09-12-2020,Russia,270447,4968,228673
09-12-2020,Russia,70178,1241,53241
09-12-2020,Russia,13628,180,11207
09-12-2020,Russia,323,0,114
09-12-2020,Russia,29498,515,26318
09-12-2020,Russia,5220,68,4543
09-12-2020,Russia,4635,86,3427
09-12-2020,Russia,12044,390,10833
09-12-2020,Russia,9885,239,8469
09-12-2020,Russia,7624,115,6098
09-12-2020,Russia,11034,81,10010
09-12-2020,Russia,9211,117,8234
09-12-2020,Russia,8570,234,5944
09-12-2020,Russia,10493,109,8867
09-12-2020,Russia,4915,65,3686
09-12-2020,Russia,18708,397,15495
09-12-2020,Russia,7523,47,6458
09-12-2020,Russia,39070,2630,26986
09-12-2020,Russia,8061,90,6384
09-12-2020,Russia,4968,0,3290
09-12-2020,Russia,9713,142,7680
09-12-2020,Russia,13573,85,8846
09-12-2020,Russia,6323,135,5541
09-12-2020,Russia,13526,265,9424
09-12-2020,Russia,26788,522,20662
09-12-2020,Russia,7067,46,6223
09-12-2020,Russia,6812,37,5634
09-12-2020,Russia,6319,75,5132
09-12-2020,Russia,9595,345,8554
09-12-2020,Russia,5680,217,4344
09-12-2020,Russia,8360,31,7259
09-12-2020,Russia,7099,67,6469
09-12-2020,Russia,3773,54,2957
09-12-2020,Russia,13276,130,11398
09-12-2020,Russia,6679,199,5669
09-12-2020,Russia,13280,123,11652
09-12-2020,Russia,3823,44,3321
09-12-2020,Russia,15418,138,14533
09-12-2020,Russia,13992,95,13145
09-12-2020,Russia,7722,42,7277
09-12-2020,Russia,5066,62,4456
09/13/2020,Russia,3650,30,3125
09/13/2020,Russia,12528,143,11239
09/13/2020,Russia,2514,11,2096
09/13/2020,Russia,3789,50,3310
09/13/2020,Russia,11753,256,9585
09/13/2020,Russia,6263,87,6018
09/13/2020,Russia,8193,31,7719
09/13/2020,Russia,7919,55,7341
09/13/2020,Russia,8645,35,7066
09/13/2020,Russia,5844,61,4932
09/13/2020,Russia,2341,40,1757
09/13/2020,Russia,14514,111,10506
09/13/2020,Russia,179,2,169
09/13/2020,Russia,8145,79,6847
09/13/2020,Russia,12008,523,10331
09/13/2020,Russia,4859,77,4219
09/13/2020,Russia,17760,262,14061
09/13/2020,Russia,7925,125,6509
09/13/2020,Russia,718,9,624
09/13/2020,Russia,6941,82,6274
09/13/2020,Russia,3744,58,2975
09/13/2020,Russia,5315,65,3177
09/13/2020,Russia,8433,71,7221
09/13/2020,Russia,4078,57,3218
09/13/2020,Russia,5899,28,4591
09/13/2020,Russia,3461,16,2497
09/13/2020,Russia,7589,50,5666
09/13/2020,Russia,10923,95,8815
09/13/2020,Russia,3774,47,3274
09/13/2020,Russia,20583,177,19758
09/13/2020,Russia,7383,108,5315
09/13/2020,Russia,7061,91,6094
09/13/2020,Russia,4046,50,2943
09/13/2020,Russia,12377,220,9862
09/13/2020,Russia,18242,521,14276
09/13/2020,Russia,3310,22,2861
09/13/2020,Russia,7506,54,6338
09/13/2020,Russia,7265,86,5228
09/13/2020,Russia,5518,32,4899
09/13/2020,Russia,2308,19,1795
09/13/2020,Russia,4484,45,3987
09/13/2020,Russia,5870,39,4736
09/13/2020,Russia,271097,4982,229573
09/13/2020,Russia,70344,1244,53399
09/13/2020,Russia,13695,183,11212
09/13/2020,Russia,323,0,114
09/13/2020,Russia,29657,520,26398
09/13/2020,Russia,5250,68,4547
09/13/2020,Russia,4661,86,3435
09/13/2020,Russia,12093,394,10856
09/13/2020,Russia,9930,242,8469
09/13/2020,Russia,7675,115,6110
09/13/2020,Russia,11130,81,10044
09/13/2020,Russia,9296,117,8245
09/13/2020,Russia,8627,236,5996
09/13/2020,Russia,10564,109,8918
09/13/2020,Russia,4947,65,3689
09/13/2020,Russia,18870,400,15511
09/13/2020,Russia,7552,47,6458
09/13/2020,Russia,39276,2650,27090
09/13/2020,Russia,8129,90,6404
09/13/2020,Russia,5008,0,3343
09/13/2020,Russia,9824,144,7718
09/13/2020,Russia,13678,85,8897
09/13/2020,Russia,6337,135,5556
09/13/2020,Russia,13663,268,9486
09/13/2020,Russia,26919,522,20723
09/13/2020,Russia,7095,46,6246
09/13/2020,Russia,6835,38,5636
09/13/2020,Russia,6369,76,5200
09/13/2020,Russia,9623,347,8587
09/13/2020,Russia,5704,217,4344
09/13/2020,Russia,8415,31,7267
09/13/2020,Russia,7130,67,6473
09/13/2020,Russia,3836,54,2957
09/13/2020,Russia,13404,130,11400
09/13/2020,Russia,6709,199,5669
09/13/2020,Russia,13375,125,11658
09/13/2020,Russia,3865,44,3324
09/13/2020,Russia,15528,138,14571
09/13/2020,Russia,14042,97,13162
09/13/2020,Russia,7763,42,7281
09/13/2020,Russia,5129,63,4464
09/14/2020,Russia,3669,30,3141
09/14/2020,Russia,12588,143,11250
09/14/2020,Russia,2563,11,2101
09/14/2020,Russia,3816,50,3341
09/14/2020,Russia,11844,256,9585
09/14/2020,Russia,6305,88,6024
09/14/2020,Russia,8223,31,7827
09/14/2020,Russia,7962,55,7348
09/14/2020,Russia,8687,35,7080
09/14/2020,Russia,5889,61,4961
09/14/2020,Russia,2347,40,1762
09/14/2020,Russia,14581,111,10513
09/14/2020,Russia,179,2,169
09/14/2020,Russia,8169,81,6852
09/14/2020,Russia,12092,524,10401
09/14/2020,Russia,4901,77,4258
09/14/2020,Russia,17832,262,14108
09/14/2020,Russia,7968,125,6515
09/14/2020,Russia,725,10,624
09/14/2020,Russia,6981,82,6287
09/14/2020,Russia,3775,58,2975
09/14/2020,Russia,5378,65,3185
09/14/2020,Russia,8472,71,7230
09/14/2020,Russia,4099,60,3218
09/14/2020,Russia,5962,28,4591
09/14/2020,Russia,3477,16,2506
09/14/2020,Russia,7694,50,5762
09/14/2020,Russia,10993,96,8841
09/14/2020,Russia,3806,47,3278
09/14/2020,Russia,20665,177,19839
09/14/2020,Russia,7449,110,5315
09/14/2020,Russia,7114,91,6094
09/14/2020,Russia,4099,50,2953
09/14/2020,Russia,12469,224,9894
09/14/2020,Russia,18344,521,14287
09/14/2020,Russia,3336,22,2876
09/14/2020,Russia,7529,54,6339
09/14/2020,Russia,7301,87,5228
09/14/2020,Russia,5549,34,4903
09/14/2020,Russia,2340,19,1823
09/14/2020,Russia,4505,45,3987
09/14/2020,Russia,5901,39,4795
09/14/2020,Russia,271793,4993,230397
09/14/2020,Russia,70507,1249,53554
09/14/2020,Russia,13764,185,11214
09/14/2020,Russia,323,0,114
09/14/2020,Russia,29804,526,26426
09/14/2020,Russia,5280,68,4547
09/14/2020,Russia,4689,86,3439
09/14/2020,Russia,12148,397,10875
09/14/2020,Russia,9962,242,8475
09/14/2020,Russia,7723,115,6116
09/14/2020,Russia,11228,81,10075
09/14/2020,Russia,9389,117,8266
09/14/2020,Russia,8685,238,6027
09/14/2020,Russia,10633,109,8976
09/14/2020,Russia,4968,65,3691
09/14/2020,Russia,19030,403,15551
09/14/2020,Russia,7584,47,6458
09/14/2020,Russia,39475,2650,27190
09/14/2020,Russia,8198,90,6418
09/14/2020,Russia,5046,0,3363
09/14/2020,Russia,9944,144,7725
09/14/2020,Russia,13788,85,8925
09/14/2020,Russia,6349,135,5564
09/14/2020,Russia,13799,271,9496
09/14/2020,Russia,27048,524,20784
09/14/2020,Russia,7124,46,6246
09/14/2020,Russia,6858,38,5644
09/14/2020,Russia,6421,76,5231
09/14/2020,Russia,9654,348,8616
09/14/2020,Russia,5729,217,4344
09/14/2020,Russia,8469,31,7270
09/14/2020,Russia,7156,67,6483
09/14/2020,Russia,3896,54,2971
09/14/2020,Russia,13533,130,11410
09/14/2020,Russia,6740,199,5673
09/14/2020,Russia,13473,125,11669
09/14/2020,Russia,3906,44,3327
09/14/2020,Russia,15639,138,14617
09/14/2020,Russia,14101,97,13170
09/14/2020,Russia,7809,42,7283
09/14/2020,Russia,5195,63,4466
09/15/2020,Russia,3689,30,3161
09/15/2020,Russia,12651,152,11328
09/15/2020,Russia,2584,12,2128
09/15/2020,Russia,3842,50,3376
09/15/2020,Russia,11932,256,9625
09/15/2020,Russia,6356,89,6048
09/15/2020,Russia,8254,31,7899
09/15/2020,Russia,8008,55,7389
09/15/2020,Russia,8733,35,7090
09/15/2020,Russia,5937,61,5039
09/15/2020,Russia,2352,40,1782
09/15/2020,Russia,14652,111,10611
09/15/2020,Russia,180,2,169
09/15/2020,Russia,8194,81,6890
09/15/2020,Russia,12175,528,10468
09/15/2020,Russia,4949,77,4295
09/15/2020,Russia,17905,264,14312
09/15/2020,Russia,8009,126,6561
09/15/2020,Russia,733,10,625
09/15/2020,Russia,7023,83,6298
09/15/2020,Russia,3810,61,3014
09/15/2020,Russia,5451,65,3252
09/15/2020,Russia,8502,71,7246
09/15/2020,Russia,4122,64,3228
09/15/2020,Russia,6027,28,4611
09/15/2020,Russia,3485,16,2533
09/15/2020,Russia,7809,55,5923
09/15/2020,Russia,11059,97,8920
09/15/2020,Russia,3835,47,3294
09/15/2020,Russia,20748,178,19931
09/15/2020,Russia,7512,112,5374
09/15/2020,Russia,7165,91,6147
09/15/2020,Russia,4115,53,2995
09/15/2020,Russia,12563,228,9952
09/15/2020,Russia,18445,523,14376
09/15/2020,Russia,3361,23,2891
09/15/2020,Russia,7558,55,6364
09/15/2020,Russia,7339,90,5253
09/15/2020,Russia,5582,34,4922
09/15/2020,Russia,2372,19,1858
09/15/2020,Russia,4527,46,3999
09/15/2020,Russia,5931,39,4843
09/15/2020,Russia,272523,5006,231483
09/15/2020,Russia,70658,1255,53731
09/15/2020,Russia,13836,185,11346
09/15/2020,Russia,323,0,114
09/15/2020,Russia,29943,529,26513
09/15/2020,Russia,5311,68,4558
09/15/2020,Russia,4716,86,3454
09/15/2020,Russia,12207,398,10934
09/15/2020,Russia,10006,248,8576
09/15/2020,Russia,7774,116,6158
09/15/2020,Russia,11328,82,10208
09/15/2020,Russia,9484,118,8301
09/15/2020,Russia,8746,240,6069
09/15/2020,Russia,10701,110,9086
09/15/2020,Russia,4982,65,3743
09/15/2020,Russia,19195,410,15640
09/15/2020,Russia,7614,47,6483
09/15/2020,Russia,39681,2676,27294
09/15/2020,Russia,8263,90,6458
09/15/2020,Russia,5081,0,3467
09/15/2020,Russia,10066,144,7817
09/15/2020,Russia,13897,87,9055
09/15/2020,Russia,6358,136,5568
09/15/2020,Russia,13933,274,9610
09/15/2020,Russia,27172,533,20842
09/15/2020,Russia,7153,46,6255
09/15/2020,Russia,6880,41,5662
09/15/2020,Russia,6479,77,5251
09/15/2020,Russia,9686,350,8654
09/15/2020,Russia,5755,217,4351
09/15/2020,Russia,8520,32,7300
09/15/2020,Russia,7187,67,6506
09/15/2020,Russia,3961,55,3028
09/15/2020,Russia,13661,134,11518
09/15/2020,Russia,6772,199,5694
09/15/2020,Russia,13570,126,11817
09/15/2020,Russia,3950,44,3377
09/15/2020,Russia,15751,140,14715
09/15/2020,Russia,14162,97,13188
09/15/2020,Russia,7851,43,7350
09/15/2020,Russia,5261,64,4499
09/16/2020,Russia,3710,30,3184
09/16/2020,Russia,12716,154,11390
09/16/2020,Russia,2640,12,2159
09/16/2020,Russia,3867,50,3399
09/16/2020,Russia,12007,257,9674
09/16/2020,Russia,6409,90,6073
09/16/2020,Russia,8286,31,7964
09/16/2020,Russia,8056,57,7459
09/16/2020,Russia,8782,35,7113
09/16/2020,Russia,5984,62,5109
09/16/2020,Russia,2356,40,1785
09/16/2020,Russia,14724,114,10709
09/16/2020,Russia,180,2,169
09/16/2020,Russia,8221,83,6926
09/16/2020,Russia,12260,529,10533
09/16/2020,Russia,4995,78,4323
09/16/2020,Russia,17981,266,14457
09/16/2020,Russia,8052,126,6612
09/16/2020,Russia,742,10,631
09/16/2020,Russia,7065,84,6310
09/16/2020,Russia,3842,64,3033
09/16/2020,Russia,5488,65,3265
09/16/2020,Russia,8534,71,7277
09/16/2020,Russia,4145,67,3234
09/16/2020,Russia,6093,28,4634
09/16/2020,Russia,3514,16,2565
09/16/2020,Russia,7935,55,5989
09/16/2020,Russia,11126,99,8990
09/16/2020,Russia,3865,47,3311
09/16/2020,Russia,20831,179,20017
09/16/2020,Russia,7572,114,5426
09/16/2020,Russia,7223,92,6206
09/16/2020,Russia,4156,53,3047
09/16/2020,Russia,12658,229,10017
09/16/2020,Russia,18547,525,14466
09/16/2020,Russia,3389,24,2907
09/16/2020,Russia,7586,56,6412
09/16/2020,Russia,7378,91,5282
09/16/2020,Russia,5616,35,4976
09/16/2020,Russia,2406,19,1899
09/16/2020,Russia,4549,46,4023
09/16/2020,Russia,5961,39,4892
09/16/2020,Russia,273273,5016,232706
09/16/2020,Russia,70831,1261,53870
09/16/2020,Russia,13911,188,11512
09/16/2020,Russia,324,0,114
09/16/2020,Russia,30108,532,26714
09/16/2020,Russia,5343,68,4573
09/16/2020,Russia,4745,86,3469
09/16/2020,Russia,12260,401,11016
09/16/2020,Russia,10040,252,8638
09/16/2020,Russia,7826,120,6225
09/16/2020,Russia,11428,82,10350
09/16/2020,Russia,9582,119,8323
09/16/2020,Russia,8810,242,6112
09/16/2020,Russia,10771,111,9201
09/16/2020,Russia,5001,65,3774
09/16/2020,Russia,19362,416,15747
09/16/2020,Russia,7647,47,6506
09/16/2020,Russia,39888,2701,27399
09/16/2020,Russia,8331,90,6503
09/16/2020,Russia,5112,0,3519
09/16/2020,Russia,10187,145,7888
09/16/2020,Russia,14008,88,9169
09/16/2020,Russia,6369,137,5576
09/16/2020,Russia,14070,275,9752
09/16/2020,Russia,27299,537,20902
09/16/2020,Russia,7184,46,6290
09/16/2020,Russia,6900,44,5702
09/16/2020,Russia,6530,77,5314
09/16/2020,Russia,9716,351,8689
09/16/2020,Russia,5780,218,4371
09/16/2020,Russia,8574,32,7327
09/16/2020,Russia,7222,67,6529
09/16/2020,Russia,4033,57,3098
09/16/2020,Russia,13788,140,11658
09/16/2020,Russia,6806,199,5717
09/16/2020,Russia,13674,127,11965
09/16/2020,Russia,3992,44,3402
09/16/2020,Russia,15867,142,14830
09/16/2020,Russia,14220,97,13208
09/16/2020,Russia,7904,45,7419
09/16/2020,Russia,5322,64,4533
09/17/2020,Russia,3730,30,3210
09/17/2020,Russia,12780,159,11459
09/17/2020,Russia,2681,12,2176
09/17/2020,Russia,3895,50,3455
09/17/2020,Russia,12090,257,9718
09/17/2020,Russia,6457,91,6095
09/17/2020,Russia,8317,31,8010
09/17/2020,Russia,8103,57,7512
09/17/2020,Russia,8830,35,7166
09/17/2020,Russia,6028,62,5154
09/17/2020,Russia,2361,40,1785
09/17/2020,Russia,14796,119,10778
09/17/2020,Russia,180,2,170
09/17/2020,Russia,8248,83,6974
09/17/2020,Russia,12345,533,10597
09/17/2020,Russia,5044,78,4341
09/17/2020,Russia,18058,269,14566
09/17/2020,Russia,8096,128,6650
09/17/2020,Russia,751,10,639
09/17/2020,Russia,7106,84,6321
09/17/2020,Russia,3875,65,3077
09/17/2020,Russia,5551,65,3289
09/17/2020,Russia,8574,71,7323
09/17/2020,Russia,4173,67,3238
09/17/2020,Russia,6158,28,4659
09/17/2020,Russia,3553,16,2597
09/17/2020,Russia,8060,56,6121
09/17/2020,Russia,11187,101,9057
09/17/2020,Russia,3896,47,3341
09/17/2020,Russia,20907,179,20107
09/17/2020,Russia,7634,116,5460
09/17/2020,Russia,7292,93,6273
09/17/2020,Russia,4203,58,3089
09/17/2020,Russia,12751,231,10069
09/17/2020,Russia,18648,525,14549
09/17/2020,Russia,3419,24,2933
09/17/2020,Russia,7618,56,6454
09/17/2020,Russia,7424,91,5309
09/17/2020,Russia,5650,35,5038
09/17/2020,Russia,2451,21,1914
09/17/2020,Russia,4569,46,4044
09/17/2020,Russia,5992,39,4944
09/17/2020,Russia,274003,5025,234029
09/17/2020,Russia,71008,1267,54040
09/17/2020,Russia,13984,189,11579
09/17/2020,Russia,324,0,114
09/17/2020,Russia,30274,535,26844
09/17/2020,Russia,5375,68,4580
09/17/2020,Russia,4775,86,3478
09/17/2020,Russia,12307,403,11112
09/17/2020,Russia,10088,255,8733
09/17/2020,Russia,7874,120,6274
09/17/2020,Russia,11529,82,10465
09/17/2020,Russia,9679,120,8397
09/17/2020,Russia,8877,244,6155
09/17/2020,Russia,10839,112,9276
09/17/2020,Russia,5030,65,3822
09/17/2020,Russia,19533,423,15895
09/17/2020,Russia,7678,47,6527
09/17/2020,Russia,40099,2725,27506
09/17/2020,Russia,8400,90,6549
09/17/2020,Russia,5145,0,3573
09/17/2020,Russia,10312,159,7947
09/17/2020,Russia,14115,89,9269
09/17/2020,Russia,6378,137,5596
09/17/2020,Russia,14208,279,9872
09/17/2020,Russia,27425,549,20965
09/17/2020,Russia,7217,46,6332
09/17/2020,Russia,6923,44,5742
09/17/2020,Russia,6583,77,5339
09/17/2020,Russia,9748,353,8722
09/17/2020,Russia,5804,221,4387
09/17/2020,Russia,8631,32,7352
09/17/2020,Russia,7255,67,6541
09/17/2020,Russia,4103,59,3163
09/17/2020,Russia,13913,140,11795
09/17/2020,Russia,6838,200,5737
09/17/2020,Russia,13772,128,12111
09/17/2020,Russia,4037,45,3460
09/17/2020,Russia,15982,148,14953
09/17/2020,Russia,14282,97,13224
09/17/2020,Russia,7950,45,7476
09/17/2020,Russia,5374,65,4553
09/18/2020,Russia,3753,31,3229
09/18/2020,Russia,12846,161,11523
09/18/2020,Russia,2746,12,2214
09/18/2020,Russia,3928,50,3486
09/18/2020,Russia,12193,257,9759
09/18/2020,Russia,6504,92,6121
09/18/2020,Russia,8350,31,8075
09/18/2020,Russia,8152,57,7520
09/18/2020,Russia,8878,37,7233
09/18/2020,Russia,6088,62,5182
09/18/2020,Russia,2368,40,1786
09/18/2020,Russia,14857,119,10840
09/18/2020,Russia,181,2,171
09/18/2020,Russia,8274,85,7025
09/18/2020,Russia,12429,538,10669
09/18/2020,Russia,5089,78,4394
09/18/2020,Russia,18139,273,14712
09/18/2020,Russia,8138,129,6684
09/18/2020,Russia,760,10,641
09/18/2020,Russia,7149,85,6332
09/18/2020,Russia,3906,67,3115
09/18/2020,Russia,5612,65,3305
09/18/2020,Russia,8622,71,7337
09/18/2020,Russia,4198,67,3245
09/18/2020,Russia,6221,28,4683
09/18/2020,Russia,3587,16,2615
09/18/2020,Russia,8188,67,6198
09/18/2020,Russia,11255,101,9119
09/18/2020,Russia,3928,47,3355
09/18/2020,Russia,20988,179,20197
09/18/2020,Russia,7701,118,5493
09/18/2020,Russia,7359,96,6314
09/18/2020,Russia,4235,58,3122
09/18/2020,Russia,12843,235,10120
09/18/2020,Russia,18751,526,14628
09/18/2020,Russia,3447,25,2964
09/18/2020,Russia,7651,56,6455
09/18/2020,Russia,7468,91,5334
09/18/2020,Russia,5682,36,5076
09/18/2020,Russia,2484,22,1943
09/18/2020,Russia,4590,46,4063
09/18/2020,Russia,6024,40,4998
09/18/2020,Russia,274808,5033,235136
09/18/2020,Russia,71173,1272,54195
09/18/2020,Russia,14060,192,11623
09/18/2020,Russia,324,0,114
09/18/2020,Russia,30435,538,26988
09/18/2020,Russia,5408,68,4599
09/18/2020,Russia,4803,86,3523
09/18/2020,Russia,12356,407,11205
09/18/2020,Russia,10140,255,8801
09/18/2020,Russia,7925,121,6321
09/18/2020,Russia,11628,82,10569
09/18/2020,Russia,9778,121,8444
09/18/2020,Russia,8944,246,6199
09/18/2020,Russia,10910,112,9346
09/18/2020,Russia,5057,65,3849
09/18/2020,Russia,19705,430,15954
09/18/2020,Russia,7712,47,6547
09/18/2020,Russia,40305,2744,27610
09/18/2020,Russia,8467,90,6592
09/18/2020,Russia,5174,0,3642
09/18/2020,Russia,10435,163,8055
09/18/2020,Russia,14222,91,9375
09/18/2020,Russia,6392,137,5612
09/18/2020,Russia,14348,282,10015
09/18/2020,Russia,27554,559,21027
09/18/2020,Russia,7252,46,6366
09/18/2020,Russia,6949,45,5775
09/18/2020,Russia,6645,78,5411
09/18/2020,Russia,9779,354,8759
09/18/2020,Russia,5832,223,4401
09/18/2020,Russia,8690,35,7378
09/18/2020,Russia,7291,71,6581
09/18/2020,Russia,4170,59,3208
09/18/2020,Russia,14033,140,12032
09/18/2020,Russia,6871,200,5755
09/18/2020,Russia,13869,129,12234
09/18/2020,Russia,4080,45,3499
09/18/2020,Russia,16105,148,15025
09/18/2020,Russia,14341,98,13244
09/18/2020,Russia,7997,45,7566
09/18/2020,Russia,5426,65,4570
09/19/2020,Russia,3775,31,3253
09/19/2020,Russia,12914,164,11648
09/19/2020,Russia,2798,12,2235
09/19/2020,Russia,3959,50,3514
09/19/2020,Russia,12290,257,9799
09/19/2020,Russia,6550,94,6144
09/19/2020,Russia,8384,33,8158
09/19/2020,Russia,8208,57,7521
09/19/2020,Russia,8927,37,7288
09/19/2020,Russia,6152,62,5223
09/19/2020,Russia,2374,40,1811
09/19/2020,Russia,14928,122,10969
09/19/2020,Russia,182,2,172
09/19/2020,Russia,8301,85,7047
09/19/2020,Russia,12514,543,10744
09/19/2020,Russia,5136,78,4408
09/19/2020,Russia,18211,274,14815
09/19/2020,Russia,8184,130,6708
09/19/2020,Russia,772,10,642
09/19/2020,Russia,7191,86,6344
09/19/2020,Russia,3941,67,3118
09/19/2020,Russia,5681,65,3332
09/19/2020,Russia,8672,72,7367
09/19/2020,Russia,4224,67,3250
09/19/2020,Russia,6285,28,4703
09/19/2020,Russia,3610,16,2635
09/19/2020,Russia,8323,67,6281
09/19/2020,Russia,11325,101,9144
09/19/2020,Russia,3963,47,3366
09/19/2020,Russia,21077,179,20289
09/19/2020,Russia,7769,120,5512
09/19/2020,Russia,7432,97,6376
09/19/2020,Russia,4277,58,3148
09/19/2020,Russia,12937,241,10164
09/19/2020,Russia,18852,530,14706
09/19/2020,Russia,3472,26,2973
09/19/2020,Russia,7682,56,6483
09/19/2020,Russia,7519,91,5358
09/19/2020,Russia,5715,37,5113
09/19/2020,Russia,2522,23,1971
09/19/2020,Russia,4612,47,4075
09/19/2020,Russia,6057,40,5025
09/19/2020,Russia,275633,5044,236055
09/19/2020,Russia,71348,1278,54355
09/19/2020,Russia,14138,194,11694
09/19/2020,Russia,324,0,114
09/19/2020,Russia,30599,543,27156
09/19/2020,Russia,5440,68,4607
09/19/2020,Russia,4832,86,3539
09/19/2020,Russia,12410,410,11289
09/19/2020,Russia,10190,261,8917
09/19/2020,Russia,7975,122,6365
09/19/2020,Russia,11729,82,10667
09/19/2020,Russia,9875,122,8479
09/19/2020,Russia,9012,248,6244
09/19/2020,Russia,10985,113,9419
09/19/2020,Russia,5091,65,3887
09/19/2020,Russia,19885,436,16054
09/19/2020,Russia,7747,47,6565
09/19/2020,Russia,40517,2762,27717
09/19/2020,Russia,8536,93,6632
09/19/2020,Russia,5206,0,3679
09/19/2020,Russia,10550,172,8210
09/19/2020,Russia,14332,93,9477
09/19/2020,Russia,6408,137,5627
09/19/2020,Russia,14487,287,10225
09/19/2020,Russia,27679,567,21087
09/19/2020,Russia,7288,46,6392
09/19/2020,Russia,6974,45,5898
09/19/2020,Russia,6713,78,5462
09/19/2020,Russia,9808,356,8801
09/19/2020,Russia,5862,227,4416
09/19/2020,Russia,8754,36,7402
09/19/2020,Russia,7321,71,6609
09/19/2020,Russia,4245,62,3261
09/19/2020,Russia,14154,140,12136
09/19/2020,Russia,6906,201,5774
09/19/2020,Russia,13965,130,12334
09/19/2020,Russia,4124,45,3523
09/19/2020,Russia,16256,153,15125
09/19/2020,Russia,14398,98,13259
09/19/2020,Russia,8041,45,7659
09/19/2020,Russia,5481,65,4602
09/20/2020,Russia,3799,31,3270
09/20/2020,Russia,12987,169,11679
09/20/2020,Russia,2868,12,2251
09/20/2020,Russia,3989,50,3519
09/20/2020,Russia,12384,257,9800
09/20/2020,Russia,6604,94,6162
09/20/2020,Russia,8417,33,8172
09/20/2020,Russia,8260,57,7521
09/20/2020,Russia,8978,37,7334
09/20/2020,Russia,6219,63,5239
09/20/2020,Russia,2378,40,1817
09/20/2020,Russia,14997,122,10982
09/20/2020,Russia,182,2,172
09/20/2020,Russia,8327,85,7059
09/20/2020,Russia,12600,547,10823
09/20/2020,Russia,5185,79,4465
09/20/2020,Russia,18289,274,14819
09/20/2020,Russia,8228,130,6711
09/20/2020,Russia,782,10,648
09/20/2020,Russia,7234,87,6358
09/20/2020,Russia,3975,67,3120
09/20/2020,Russia,5750,65,3337
09/20/2020,Russia,8714,72,7368
09/20/2020,Russia,4244,67,3250
09/20/2020,Russia,6351,28,4703
